"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","rate","population","prev_rate","rate_diff","percent_different","year_to_site"
"112",10649,"Chatham County Landfill",32.0580555555556,-81.2147222222222,"1327 Dean Forest Road","Savannah","Chatham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10649/download","L","small_green ",2020,5.8,289463,7.4,-1.6,-21.6216216216216,-19
"113",10789,"Dry Clean, USA",31.9816666666667,-81.1480555555556,"11434 Abercorn Street","Savannah","Chatham",2004,"I","https://epd.georgia.gov/document/pdf/23-10789/download","A","small_yellow",2020,5.8,289463,5.8,0,0,-16
"114",10649,"Chatham County Landfill",32.0580555555556,-81.2147222222222,"1327 Dean Forest Road","Savannah","Chatham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10649/download","L","small_green ",2021,6.9,296329,5.8,1.1,18.9655172413793,-20
"115",10789,"Dry Clean, USA",31.9816666666667,-81.1480555555556,"11434 Abercorn Street","Savannah","Chatham",2004,"I","https://epd.georgia.gov/document/pdf/23-10789/download","A","small_yellow",2021,6.9,296329,6.9,0,0,-17
"116",10649,"Chatham County Landfill",32.0580555555556,-81.2147222222222,"1327 Dean Forest Road","Savannah","Chatham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10649/download","L","small_green ",2022,10.4,301107,6.9,3.5,50.7246376811594,-21
"117",10789,"Dry Clean, USA",31.9816666666667,-81.1480555555556,"11434 Abercorn Street","Savannah","Chatham",2004,"I","https://epd.georgia.gov/document/pdf/23-10789/download","A","small_yellow",2022,10.4,301107,10.4,0,0,-18
"118",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",1999,3.8,137416,10.4,-6.6,-63.4615384615385,2
"119",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2000,7.7,143777,3.8,3.9,102.631578947368,1
"120",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2001,3,151189,7.7,-4.7,-61.038961038961,0
"121",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2002,5.1,158682,3,2.1,70,-1
"122",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2003,5.2,165585,5.1,0.100000000000001,1.9607843137255,-2
"123",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2004,4.9,173105,5.2,-0.3,-5.76923076923077,-3
"124",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2005,5.3,182128,4.9,0.399999999999999,8.16326530612244,-4
"125",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2006,2.3,193241,5.3,-3,-56.6037735849057,-5
"126",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2007,4.9,202544,2.3,2.6,113.04347826087,-6
"127",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2008,6.5,208271,4.9,1.6,32.6530612244898,-7
"128",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2009,5.5,212232,6.5,-1,-15.3846153846154,-8
"129",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2010,4.6,215129,5.5,-0.9,-16.3636363636364,-9
"130",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2011,7.2,218286,4.6,2.6,56.5217391304348,-10
"131",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2012,4.9,221315,7.2,-2.3,-31.9444444444444,-11
"132",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2013,5.3,225106,4.9,0.399999999999999,8.16326530612244,-12
"133",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2014,4.2,230985,5.3,-1.1,-20.7547169811321,-13
"134",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2015,3.2,235900,4.2,-1,-23.8095238095238,-14
"135",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2016,5.2,241689,3.2,2,62.5,-15
"136",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2017,5,247573,5.2,-0.2,-3.84615384615385,-16
"137",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2018,5.4,254149,5,0.4,8.00000000000001,-17
"138",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2019,5.3,258773,5.4,-0.100000000000001,-1.85185185185186,-18
"139",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2021,3,274615,5.3,-2.3,-43.3962264150943,-20
"140",10650,"Cherokee County - Blalock Road Landfill",34.1488888888889,-84.4838888888889,"470 Blalock Road","Canton","Cherokee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10650/download","L","small_green ",2022,5,281278,3,2,66.6666666666667,-21
"141",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",1999,6.1,588871,5,1.1,22,5
"142",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",1999,6.1,588871,6.1,0,0,6
"143",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2000,5.8,611505,6.1,-0.3,-4.91803278688524,4
"144",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2000,5.8,611505,5.8,0,0,5
"145",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2001,8.1,623006,5.8,2.3,39.6551724137931,3
"146",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2001,8.1,623006,8.1,0,0,4
"147",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2002,6.4,631018,8.1,-1.7,-20.9876543209876,2
"148",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2002,6.4,631018,6.4,0,0,3
"149",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2003,4.8,634638,6.4,-1.6,-25,1
"150",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2003,4.8,634638,4.8,0,0,2
"151",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2004,6,640346,4.8,1.2,25,0
"152",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2004,6,640346,6,0,0,1
"153",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2005,5.3,646754,6,-0.7,-11.6666666666667,-1
"154",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2005,5.3,646754,5.3,0,0,0
"155",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2006,8,661913,5.3,2.7,50.9433962264151,-2
"156",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2006,8,661913,8,0,0,-1
"157",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2007,6.1,670438,8,-1.9,-23.75,-3
"158",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2007,6.1,670438,6.1,0,0,-2
"159",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2008,6.7,679822,6.1,0.600000000000001,9.8360655737705,-4
"160",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2008,6.7,679822,6.7,0,0,-3
"161",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2009,6.9,684776,6.7,0.2,2.98507462686567,-5
"162",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2009,6.9,684776,6.9,0,0,-4
"163",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2010,5.6,690063,6.9,-1.3,-18.8405797101449,-6
"164",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2010,5.6,690063,5.6,0,0,-5
"165",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2011,5.4,697553,5.6,-0.199999999999999,-3.57142857142856,-7
"166",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2011,5.4,697553,5.4,0,0,-6
"167",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2012,4.9,707442,5.4,-0.5,-9.25925925925926,-8
"168",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2012,4.9,707442,4.9,0,0,-7
"169",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2013,6.5,717190,4.9,1.6,32.6530612244898,-9
"170",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2013,6.5,717190,6.5,0,0,-8
"171",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2014,5.9,730981,6.5,-0.6,-9.23076923076923,-10
"172",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2014,5.9,730981,5.9,0,0,-9
"173",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2015,7,741334,5.9,1.1,18.6440677966102,-11
"174",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2015,7,741334,7,0,0,-10
"175",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2016,6.3,748150,7,-0.7,-10,-12
"176",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2016,6.3,748150,6.3,0,0,-11
"177",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2017,6.7,755754,6.3,0.4,6.34920634920635,-13
"178",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2017,6.7,755754,6.7,0,0,-12
"179",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2018,5.9,756865,6.7,-0.8,-11.9402985074627,-14
"180",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2018,5.9,756865,5.9,0,0,-13
"181",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2019,5,760141,5.9,-0.9,-15.2542372881356,-15
"182",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2019,5,760141,5,0,0,-14
"183",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2020,4.9,762944,5,-0.0999999999999996,-1.99999999999999,-16
"184",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2020,4.9,762944,4.9,0,0,-15
"185",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2021,4.4,766802,4.9,-0.5,-10.2040816326531,-17
"186",10813,"Franklin Street Site",33.8077777777778,-84.6433333333333,"6000 Franklin Street","Austell","Cobb",2005,"V","https://epd.georgia.gov/document/pdf/23-10813/download","A","small_yellow",2021,4.4,766802,4.4,0,0,-16
"187",10790,"Love Your Clothes Cleaners",34.0130555555556,-84.4927777777778,"2520 E. Piedmont Road","Marietta","Cobb",2004,"V","https://epd.georgia.gov/document/pdf/23-10790/download","A","small_yellow",2022,6.4,771952,4.4,2,45.4545454545455,-18
