"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"97",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2004,4,6306,0.0634316523945449,0.0318167356029271,0.0316149167916177,99.3656834760546,3
"98",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2005,1,6256,0.0159846547314578,0.0634316523945449,-0.0474469976630871,-74.8001918158568,2
"99",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2006,4,6350,0.062992125984252,0.0159846547314578,0.0470074712527942,294.07874015748,1
"100",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2007,4,6269,0.0638060296698038,0.062992125984252,0.000813903685551828,1.29207210081353,0
"101",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2008,2,6456,0.0309789343246592,0.0638060296698038,-0.0328270953451446,-51.4482651796778,-1
"102",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2009,3,6670,0.0449775112443778,0.0309789343246592,0.0139985769197186,45.1874062968516,-2
"103",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2010,3,6697,0.0447961773928625,0.0449775112443778,-0.000181333851515329,-0.403165596535749,-3
"104",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2011,5,6740,0.0741839762611276,0.0447961773928625,0.0293877988682651,65.6033630069238,-4
"105",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2012,3,6504,0.0461254612546125,0.0741839762611276,-0.0280585150065151,-37.8228782287823,-5
"106",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2013,10,6523,0.15330369461904,0.0461254612546125,0.107178233364428,232.362409934079,-6
"107",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2014,4,6463,0.0618907628036516,0.15330369461904,-0.0914129318153888,-59.6286554231781,-7
"108",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2015,8,6479,0.123475845037814,0.0618907628036516,0.0615850822341629,99.5060966198487,-8
"109",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2016,2,6324,0.0316255534471853,0.123475845037814,-0.0918502915906292,-74.3872549019608,-9
"110",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2017,9,6455,0.139426800929512,0.0316255534471853,0.107801247482327,340.867544539117,-10
"111",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2018,3,6352,0.0472292191435768,0.139426800929512,-0.0921975817859352,-66.1261544920235,-11
"112",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2019,4,6189,0.0646307965745678,0.0472292191435768,0.017401577430991,36.8449399472182,-12
"113",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2020,10,6231,0.160487883164821,0.0646307965745678,0.0958570865902533,148.314877226769,-13
"114",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2021,8,5509,0.14521691777092,0.160487883164821,-0.0152709653939007,-9.51533853693954,-14
"115",10854,"Calhoun County SR 45 Morgan (SL)",31.535,-84.65,"25753 Highway 45","Morgan","Calhoun",2007,"IV","https://epd.georgia.gov/document/pdf/23-10854/download","L","small_green ",2022,4,5469,0.0731395136222344,0.14521691777092,-0.0720774041486859,-49.6343024318888,-15
"116",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2000,3,43824,0.00684556407447974,0.0022949465277459,0.00455061754673383,198.28860898138,1
"117",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2001,5,44469,0.0112437878072365,0.00684556407447974,0.00439822373275676,64.2492522881108,0
"118",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2002,6,45299,0.0132453255038743,0.0112437878072365,0.00200153769663776,17.8012759663569,-1
"119",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2003,2,44568,0.00448752468138575,0.0132453255038743,-0.00875780082248851,-66.1199365763178,-2
"120",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2004,6,46096,0.0130163137799375,0.00448752468138575,0.00852878909855177,190.055536272128,-3
"121",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2005,6,46673,0.0128553981959591,0.0130163137799375,-0.000160915583978403,-1.23626079317808,-4
"122",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2006,14,47086,0.0297328292910844,0.0128553981959591,0.0168774310951253,131.286723583797,-5
"123",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2007,7,48947,0.0143011829121294,0.0297328292910844,-0.015431646378955,-51.9010358142481,-6
"124",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2008,11,49713,0.0221270090318428,0.0143011829121294,0.00782582611971333,54.7215301545155,-7
"125",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2009,10,50024,0.0199904046057892,0.0221270090318428,-0.00213660442605356,-9.65609234840004,-8
"126",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2010,6,50697,0.0118350198236582,0.0199904046057892,-0.00815538478213102,-40.7964968341322,-9
"127",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2011,11,50410,0.0218210672485618,0.0118350198236582,0.00998604742490359,84.3771077167229,-10
"128",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2012,14,51402,0.0272362943076145,0.0218210672485618,0.0054152270590527,24.8165087315315,-11
"129",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2013,15,51476,0.0291397933017328,0.0272362943076145,0.00190349899411836,6.98883252111941,-12
"130",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2014,25,52027,0.048051973014012,0.0291397933017328,0.0189121797122791,64.9015575246186,-13
"131",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2015,32,52102,0.0614179877931749,0.048051973014012,0.013366014779163,27.8157460366205,-14
"132",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2016,22,53008,0.0415031693329309,0.0614179877931749,-0.0199148184602441,-32.4250584817386,-15
"133",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2017,29,53044,0.0546715933941633,0.0415031693329309,0.0131684240612325,31.7287192108096,-16
"134",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2018,29,53677,0.0540268643925704,0.0546715933941633,-0.000644729001592959,-1.17927604001713,-17
"135",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2019,39,54666,0.0713423334430908,0.0540268643925704,0.0173154690505204,32.0497390422339,-18
"136",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2020,40,55388,0.0722178089116776,0.0713423334430908,0.00087547546858685,1.22714722989151,-19
"137",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2021,39,55664,0.0700632365622305,0.0722178089116776,-0.00215457234944709,-2.98343633227939,-20
"138",10647,"Camden County Vacuna Road LF",30.7811111111111,-81.69,"Vacuna Road","Kingsland","Camden",2001,"IV","https://epd.georgia.gov/document/pdf/23-10647/download","L","small_green ",2022,47,57013,0.0824373388525424,0.0700632365622305,0.0123741022903119,17.6613340996903,-21
"139",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2000,10,9585,0.104329681794471,0.0524658971668416,0.051863784627629,98.8523735002608,1
"140",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2001,7,9442,0.0741368354162254,0.104329681794471,-0.0301928463782452,-28.939843253548,0
"141",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2002,4,9772,0.0409332787556283,0.0741368354162254,-0.033203556660597,-44.7868545699082,-1
"142",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2003,9,9937,0.0905705947469055,0.0409332787556283,0.0496373159912772,121.26396296669,-2
"143",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2004,11,10039,0.109572666600259,0.0905705947469055,0.0190020718533535,20.9803986674193,-3
"144",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2005,17,10158,0.167355778696594,0.109572666600259,0.0577831120963348,52.7349693031914,-4
"145",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2006,11,10388,0.105891413169041,0.167355778696594,-0.0614643655275526,-36.7267661781694,-5
"146",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2007,17,10586,0.160589457774419,0.105891413169041,0.0546980446053778,51.654844305515,-6
"147",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2008,10,10691,0.0935366195865681,0.160589457774419,-0.0670528381878509,-41.7541967680347,-7
"148",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2009,12,10880,0.110294117647059,0.0935366195865681,0.0167574980604907,17.9154411764706,-8
"149",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2010,19,11030,0.172257479601088,0.110294117647059,0.0619633619540291,56.1801148383197,-9
"150",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2011,7,11276,0.062078751330259,0.172257479601088,-0.110178728270829,-63.9616512014339,-10
"151",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2012,13,11117,0.116938022847891,0.062078751330259,0.0548592715176317,88.3704493761164,-11
"152",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2013,15,10937,0.137149126817226,0.116938022847891,0.0202111039693353,17.2836032943923,-12
"153",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2014,6,10888,0.0551065393093314,0.137149126817226,-0.0820425875078945,-59.8199853049228,-13
"154",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2015,12,10886,0.11023332720926,0.0551065393093314,0.0551267878999282,100.036744442403,-14
"155",10711,"Candler County S.R. 121 Metter # 021-001D(SL)",32.4555555555556,-82.0647222222222,"842 Landfill Road","Metter","Candler",2001,"IV","https://epd.georgia.gov/document/pdf/23-10711/download","L","small_green ",2016,14,10910,0.128322639780018,0.11023332720926,0.0180893125707588,16.4100213871067,-15
